2017-03-02AM 6:50:39,ANPYUNG_bound,youngsanDae,Dongbusan,3,9.34375,1.188872,0.107574
2017-03-02AM 6:50:39,ANPYUNG_bound,youngsanDae,Dongbusan,3,9.34375,1.187877,0.107574
2017-03-02AM 6:50:39,ANPYUNG_bound,youngsanDae,Dongbusan,3,9.34375,1.193848,0.10658
2017-03-02AM 6:50:39,ANPYUNG_bound,youngsanDae,Dongbusan,3,9.34375,1.193848,0.110554
2017-03-02AM 6:50:39,ANPYUNG_bound,youngsanDae,Dongbusan,3,9.34375,1.188872,0.11254
2017-03-02AM 6:50:39,ANPYUNG_bound,youngsanDae,Dongbusan,3,9.34375,1.189867,0.10956
2017-03-02AM 6:50:39,ANPYUNG_bound,youngsanDae,Dongbusan,3,9.34375,1.195838,0.111547
2017-03-02AM 6:50:39,ANPYUNG_bound,youngsanDae,Dongbusan,3,9.34375,1.191857,0.111547
2017-03-02AM 6:50:39,ANPYUNG_bound,youngsanDae,Dongbusan,3,9.34375,1.195838,0.108567
2017-03-02AM 6:50:39,ANPYUNG_bound,youngsanDae,Dongbusan,3,9.34375,1.192853,0.099627
2017-03-02AM 6:50:39,ANPYUNG_bound,youngsanDae,Dongbusan,3,9.34375,1.194843,0.10956
2017-03-02AM 6:50:39,ANPYUNG_bound,youngsanDae,Dongbusan,3,9.34375,1.196833,0.118488
2017-03-02AM 6:50:39,ANPYUNG_bound,youngsanDae,Dongbusan,3,9.34375,1.203787,0.11552
2017-03-02AM 6:50:39,ANPYUNG_bound,youngsanDae,Dongbusan,3,9.34375,1.200814,0.123454
2017-03-02AM 6:50:39,ANPYUNG_bound,youngsanDae,Dongbusan,3,9.34375,1.205778,0.120475
2017-03-02AM 6:50:39,ANPYUNG_bound,youngsanDae,Dongbusan,3,9.34375,1.199819,0.123454
2017-03-02AM 6:50:39,ANPYUNG_bound,youngsanDae,Dongbusan,3,9.34375,1.197828,0.117507
2017-03-02AM 6:50:39,ANPYUNG_bound,youngsanDae,Dongbusan,3,9.34375,1.202792,0.113533
2017-03-02AM 6:50:39,ANPYUNG_bound,youngsanDae,Dongbusan,3,9.34375,1.195838,0.101614
2017-03-02AM 6:50:39,ANPYUNG_bound,youngsanDae,Dongbusan,3,9.34375,1.202792,0.102607
2017-03-02AM 6:50:39,ANPYUNG_bound,youngsanDae,Dongbusan,3,9.34375,1.199819,0.101614
2017-03-02AM 6:50:39,ANPYUNG_bound,youngsanDae,Dongbusan,3,9.34375,1.185887,0.108567
2017-03-02AM 6:50:39,ANPYUNG_bound,youngsanDae,Dongbusan,3,9.34375,1.192853,0.107574
2017-03-02AM 6:50:39,ANPYUNG_bound,youngsanDae,Dongbusan,3,9.34375,1.191857,0.110554
2017-03-02AM 6:50:39,ANPYUNG_bound,youngsanDae,Dongbusan,3,9.34375,1.186882,0.103601
2017-03-02AM 6:50:39,ANPYUNG_bound,youngsanDae,Dongbusan,3,9.34375,1.194843,0.113533
2017-03-02AM 6:50:39,ANPYUNG_bound,youngsanDae,Dongbusan,3,9.34375,1.193848,0.111547
2017-03-02AM 6:50:39,ANPYUNG_bound,youngsanDae,Dongbusan,3,9.34375,1.196833,0.11254
2017-03-02AM 6:50:39,ANPYUNG_bound,youngsanDae,Dongbusan,3,9.34375,1.196833,0.11254
2017-03-02AM 6:50:39,ANPYUNG_bound,youngsanDae,Dongbusan,3,9.34375,1.185887,0.114527
2017-03-02AM 6:50:39,ANPYUNG_bound,youngsanDae,Dongbusan,3,9.34375,1.194843,0.121468
2017-03-02AM 6:50:39,ANPYUNG_bound,youngsanDae,Dongbusan,3,9.34375,1.184892,0.110554
2017-03-02AM 6:50:39,ANPYUNG_bound,youngsanDae,Dongbusan,3,9.34375,1.192853,0.113533
2017-03-02AM 6:50:39,ANPYUNG_bound,youngsanDae,Dongbusan,3,9.34375,1.188872,0.11254
2017-03-02AM 6:50:39,ANPYUNG_bound,youngsanDae,Dongbusan,3,9.34375,1.188872,0.105587
2017-03-02AM 6:50:39,ANPYUNG_bound,youngsanDae,Dongbusan,3,9.34375,1.191857,0.113533
2017-03-02AM 6:50:39,ANPYUNG_bound,youngsanDae,Dongbusan,3,9.34375,1.194843,0.113533
2017-03-02AM 6:50:39,ANPYUNG_bound,youngsanDae,Dongbusan,3,9.34375,1.187877,0.122461
2017-03-02AM 6:50:39,ANPYUNG_bound,youngsanDae,Dongbusan,3,9.34375,1.187877,0.117507
2017-03-02AM 6:50:39,ANPYUNG_bound,youngsanDae,Dongbusan,3,9.34375,1.197828,0.122461
2017-03-02AM 6:50:39,ANPYUNG_bound,youngsanDae,Dongbusan,3,9.34375,1.189867,0.111547
2017-03-02AM 6:50:39,ANPYUNG_bound,youngsanDae,Dongbusan,3,9.34375,1.194843,0.110554
2017-03-02AM 6:50:39,ANPYUNG_bound,youngsanDae,Dongbusan,3,9.34375,1.191857,0.107574
2017-03-02AM 6:50:39,ANPYUNG_bound,youngsanDae,Dongbusan,3,9.34375,1.184892,0.111547
2017-03-02AM 6:50:39,ANPYUNG_bound,youngsanDae,Dongbusan,3,9.34375,1.189867,0.107574
2017-03-02AM 6:50:39,ANPYUNG_bound,youngsanDae,Dongbusan,3,9.34375,1.189867,0.121468
2017-03-02AM 6:50:39,ANPYUNG_bound,youngsanDae,Dongbusan,3,9.34375,1.197828,0.111547
2017-03-02AM 6:50:39,ANPYUNG_bound,youngsanDae,Dongbusan,3,9.34375,1.193848,0.117507
2017-03-02AM 6:50:39,ANPYUNG_bound,youngsanDae,Dongbusan,3,9.34375,1.196833,0.114527
2017-03-02AM 6:50:39,ANPYUNG_bound,youngsanDae,Dongbusan,3,9.34375,1.199819,0.116513
2017-03-02AM 6:50:39,ANPYUNG_bound,youngsanDae,Dongbusan,3,9.34375,1.204782,0.113533
2017-03-02AM 6:50:39,ANPYUNG_bound,youngsanDae,Dongbusan,3,9.34375,1.201797,0.117507
2017-03-02AM 6:50:39,ANPYUNG_bound,youngsanDae,Dongbusan,3,9.34375,1.200814,0.123454
2017-03-02AM 6:50:39,ANPYUNG_bound,youngsanDae,Dongbusan,3,9.34375,1.198823,0.120475
2017-03-02AM 6:50:39,ANPYUNG_bound,youngsanDae,Dongbusan,3,9.34375,1.195838,0.125441
2017-03-02AM 6:50:39,ANPYUNG_bound,youngsanDae,Dongbusan,3,9.34375,1.210753,0.122461
2017-03-02AM 6:50:39,ANPYUNG_bound,youngsanDae,Dongbusan,3,9.34375,1.198823,0.119481
2017-03-02AM 6:50:39,ANPYUNG_bound,youngsanDae,Dongbusan,3,9.34375,1.204782,0.125441
2017-03-02AM 6:50:39,ANPYUNG_bound,youngsanDae,Dongbusan,3,9.34375,1.204782,0.124448
2017-03-02AM 6:50:39,ANPYUNG_bound,youngsanDae,Dongbusan,3,9.34375,1.197828,0.130407
2017-03-02AM 6:50:39,ANPYUNG_bound,youngsanDae,Dongbusan,3,9.34375,1.202792,0.130407
2017-03-02AM 6:50:39,ANPYUNG_bound,youngsanDae,Dongbusan,3,9.34375,1.204782,0.122461
2017-03-02AM 6:50:39,ANPYUNG_bound,youngsanDae,Dongbusan,3,9.34375,1.195838,0.121468
2017-03-02AM 6:50:39,ANPYUNG_bound,youngsanDae,Dongbusan,3,9.34375,1.194843,0.117507
2017-03-02AM 6:50:39,ANPYUNG_bound,youngsanDae,Dongbusan,3,9.34375,1.193848,0.11254
2017-03-02AM 6:50:39,ANPYUNG_bound,youngsanDae,Dongbusan,3,9.34375,1.188872,0.11552
2017-03-02AM 6:50:39,ANPYUNG_bound,youngsanDae,Dongbusan,3,9.34375,1.191857,0.108567
2017-03-02AM 6:50:39,ANPYUNG_bound,youngsanDae,Dongbusan,3,9.34375,1.184892,0.114527
2017-03-02AM 6:50:39,ANPYUNG_bound,youngsanDae,Dongbusan,3,9.34375,1.183896,0.111547
2017-03-02AM 6:50:39,ANPYUNG_bound,youngsanDae,Dongbusan,3,9.34375,1.178921,0.111547
2017-03-02AM 6:50:39,ANPYUNG_bound,youngsanDae,Dongbusan,3,9.34375,1.170971,0.116513
2017-03-02AM 6:50:39,ANPYUNG_bound,youngsanDae,Dongbusan,3,9.34375,1.174952,0.123454
2017-03-02AM 6:50:39,ANPYUNG_bound,youngsanDae,Dongbusan,3,9.34375,1.169976,0.116513
2017-03-02AM 6:50:39,ANPYUNG_bound,youngsanDae,Dongbusan,3,9.34375,1.168981,0.114527
2017-03-02AM 6:50:39,ANPYUNG_bound,youngsanDae,Dongbusan,3,9.34375,1.172962,0.108567
2017-03-02AM 6:50:39,ANPYUNG_bound,youngsanDae,Dongbusan,3,9.34375,1.166991,0.10658
2017-03-02AM 6:50:39,ANPYUNG_bound,youngsanDae,Dongbusan,3,9.34375,1.164005,0.11552
2017-03-02AM 6:50:39,ANPYUNG_bound,youngsanDae,Dongbusan,3,9.34375,1.165996,0.116513
2017-03-02AM 6:50:39,ANPYUNG_bound,youngsanDae,Dongbusan,3,9.34375,1.15903,0.120475
2017-03-02AM 6:50:39,ANPYUNG_bound,youngsanDae,Dongbusan,3,9.34375,1.165001,0.119481
2017-03-02AM 6:50:39,ANPYUNG_bound,youngsanDae,Dongbusan,3,9.34375,1.165001,0.10956
2017-03-02AM 6:50:39,ANPYUNG_bound,youngsanDae,Dongbusan,3,9.34375,1.160025,0.107574
2017-03-02AM 6:50:39,ANPYUNG_bound,youngsanDae,Dongbusan,3,9.34375,1.167986,0.10658
2017-03-02AM 6:50:39,ANPYUNG_bound,youngsanDae,Dongbusan,3,9.34375,1.15903,0.111547
2017-03-02AM 6:50:39,ANPYUNG_bound,youngsanDae,Dongbusan,3,9.34375,1.158035,0.111547
2017-03-02AM 6:50:39,ANPYUNG_bound,youngsanDae,Dongbusan,3,9.34375,1.160025,0.111547
2017-03-02AM 6:50:39,ANPYUNG_bound,youngsanDae,Dongbusan,3,9.34375,1.153071,0.11552
2017-03-02AM 6:50:39,ANPYUNG_bound,youngsanDae,Dongbusan,3,9.34375,1.152076,0.107574
2017-03-02AM 6:50:39,ANPYUNG_bound,youngsanDae,Dongbusan,3,9.34375,1.153071,0.110554
2017-03-02AM 6:50:39,ANPYUNG_bound,youngsanDae,Dongbusan,3,9.34375,1.1471,0.103601
2017-03-02AM 6:50:39,ANPYUNG_bound,youngsanDae,Dongbusan,3,9.34375,1.150085,0.098634
2017-03-02AM 6:50:39,ANPYUNG_bound,youngsanDae,Dongbusan,3,9.34375,1.152076,0.103601
2017-03-02AM 6:50:39,ANPYUNG_bound,youngsanDae,Dongbusan,3,9.34375,1.14909,0.110554
2017-03-02AM 6:50:39,ANPYUNG_bound,youngsanDae,Dongbusan,3,9.34375,1.150085,0.110554
2017-03-02AM 6:50:39,ANPYUNG_bound,youngsanDae,Dongbusan,3,9.34375,1.14909,0.111547
2017-03-02AM 6:50:39,ANPYUNG_bound,youngsanDae,Dongbusan,3,9.34375,1.14511,0.111547
2017-03-02AM 6:50:39,ANPYUNG_bound,youngsanDae,Dongbusan,3,9.34375,1.155061,0.10956
2017-03-02AM 6:50:39,ANPYUNG_bound,youngsanDae,Dongbusan,3,9.34375,1.144115,0.107574
2017-03-02AM 6:50:39,ANPYUNG_bound,youngsanDae,Dongbusan,3,9.34375,1.1471,0.107574
2017-03-02AM 6:50:39,ANPYUNG_bound,youngsanDae,Dongbusan,3,9.34375,1.150085,0.105587
2017-03-02AM 6:50:39,ANPYUNG_bound,youngsanDae,Dongbusan,3,9.34375,1.146105,0.105587
2017-03-02AM 6:50:39,ANPYUNG_bound,youngsanDae,Dongbusan,3,9.34375,1.154066,0.102607
2017-03-02AM 6:50:39,ANPYUNG_bound,youngsanDae,Dongbusan,3,9.34375,1.152076,0.104594
2017-03-02AM 6:50:39,ANPYUNG_bound,youngsanDae,Dongbusan,3,9.34375,1.14909,0.101614
2017-03-02AM 6:50:39,ANPYUNG_bound,youngsanDae,Dongbusan,3,9.34375,1.150085,0.107574
2017-03-02AM 6:50:39,ANPYUNG_bound,youngsanDae,Dongbusan,3,9.34375,1.165001,0.105587
2017-03-02AM 6:50:39,ANPYUNG_bound,youngsanDae,Dongbusan,3,9.34375,1.164005,0.10658
2017-03-02AM 6:50:39,ANPYUNG_bound,youngsanDae,Dongbusan,3,9.34375,1.170971,0.10658
2017-03-02AM 6:50:39,ANPYUNG_bound,youngsanDae,Dongbusan,3,9.34375,1.162015,0.110554
2017-03-02AM 6:50:39,ANPYUNG_bound,youngsanDae,Dongbusan,3,9.34375,1.14511,0.111547
2017-03-02AM 6:50:39,ANPYUNG_bound,youngsanDae,Dongbusan,3,9.34375,1.143119,0.113533
2017-03-02AM 6:50:39,ANPYUNG_bound,youngsanDae,Dongbusan,3,9.34375,1.146105,0.116513
2017-03-02AM 6:50:39,ANPYUNG_bound,youngsanDae,Dongbusan,3,9.34375,1.144115,0.104594
2017-03-02AM 6:50:39,ANPYUNG_bound,youngsanDae,Dongbusan,3,9.34375,1.136153,0.110554
2017-03-02AM 6:50:39,ANPYUNG_bound,youngsanDae,Dongbusan,3,9.34375,1.138144,0.113533
2017-03-02AM 6:50:39,ANPYUNG_bound,youngsanDae,Dongbusan,3,9.34375,1.134175,0.110554
2017-03-02AM 6:50:39,ANPYUNG_bound,youngsanDae,Dongbusan,3,9.34375,1.136153,0.110554
2017-03-02AM 6:50:39,ANPYUNG_bound,youngsanDae,Dongbusan,3,9.34375,1.13318,0.102607
2017-03-02AM 6:50:39,ANPYUNG_bound,youngsanDae,Dongbusan,3,9.34375,1.124224,0.10956
2017-03-02AM 6:50:39,ANPYUNG_bound,youngsanDae,Dongbusan,3,9.34375,1.123228,0.108567
2017-03-02AM 6:50:39,ANPYUNG_bound,youngsanDae,Dongbusan,3,9.34375,1.119248,0.11254
2017-03-02AM 6:50:39,ANPYUNG_bound,youngsanDae,Dongbusan,3,9.34375,1.124224,0.119481
2017-03-02AM 6:50:39,ANPYUNG_bound,youngsanDae,Dongbusan,3,9.34375,1.125219,0.120475
2017-03-02AM 6:50:39,ANPYUNG_bound,youngsanDae,Dongbusan,3,9.34375,1.124224,0.122461
2017-03-02AM 6:50:39,ANPYUNG_bound,youngsanDae,Dongbusan,3,9.34375,1.127209,0.11552
2017-03-02AM 6:50:39,ANPYUNG_bound,youngsanDae,Dongbusan,3,9.34375,1.121238,0.120475
2017-03-02AM 6:50:39,ANPYUNG_bound,youngsanDae,Dongbusan,3,9.34375,1.122233,0.113533
2017-03-02AM 6:50:39,ANPYUNG_bound,youngsanDae,Dongbusan,3,9.34375,1.123228,0.114527
2017-03-02AM 6:50:39,ANPYUNG_bound,youngsanDae,Dongbusan,3,9.34375,1.127209,0.114527
2017-03-02AM 6:50:39,ANPYUNG_bound,youngsanDae,Dongbusan,3,9.34375,1.127209,0.10956
2017-03-02AM 6:50:39,ANPYUNG_bound,youngsanDae,Dongbusan,3,9.34375,1.125219,0.105587
2017-03-02AM 6:50:39,ANPYUNG_bound,youngsanDae,Dongbusan,3,9.34375,1.129199,0.102607
2017-03-02AM 6:50:39,ANPYUNG_bound,youngsanDae,Dongbusan,3,9.34375,1.120243,0.097641
2017-03-02AM 6:50:39,ANPYUNG_bound,youngsanDae,Dongbusan,3,9.34375,1.132185,0.101614
2017-03-02AM 6:52:06,ANPYUNG_bound,youngsanDae,Dongbusan,1084,17.609375,1.222695,0.097641
2017-03-02AM 6:52:06,ANPYUNG_bound,youngsanDae,Dongbusan,1084,17.609375,1.224673,0.102607
2017-03-02AM 6:52:06,ANPYUNG_bound,youngsanDae,Dongbusan,1084,17.609375,1.231639,0.111547
2017-03-02AM 6:52:06,ANPYUNG_bound,youngsanDae,Dongbusan,1084,17.609375,1.230644,0.124448
2017-03-02AM 6:52:06,ANPYUNG_bound,youngsanDae,Dongbusan,1084,17.609375,1.238605,0.127428
2017-03-02AM 6:52:06,ANPYUNG_bound,youngsanDae,Dongbusan,1084,17.609375,1.241591,0.124448
2017-03-02AM 6:52:06,ANPYUNG_bound,youngsanDae,Dongbusan,1084,17.609375,1.2396,0.118488
2017-03-02AM 6:52:06,ANPYUNG_bound,youngsanDae,Dongbusan,1084,17.609375,1.240596,0.127428
2017-03-02AM 6:52:06,ANPYUNG_bound,youngsanDae,Dongbusan,1084,17.609375,1.231639,0.105587
2017-03-02AM 6:52:06,ANPYUNG_bound,youngsanDae,Dongbusan,1084,17.609375,1.23363,0.098634
2017-03-02AM 6:52:06,ANPYUNG_bound,youngsanDae,Dongbusan,1084,17.609375,1.23363,0.10956
2017-03-02AM 6:52:06,ANPYUNG_bound,youngsanDae,Dongbusan,1084,17.609375,1.229649,0.111547
2017-03-02AM 6:52:06,ANPYUNG_bound,youngsanDae,Dongbusan,1084,17.609375,1.229649,0.10658
2017-03-02AM 6:52:06,ANPYUNG_bound,youngsanDae,Dongbusan,1084,17.609375,1.230644,0.111547
2017-03-02AM 6:52:06,ANPYUNG_bound,youngsanDae,Dongbusan,1084,17.609375,1.227659,0.123454
2017-03-02AM 6:52:06,ANPYUNG_bound,youngsanDae,Dongbusan,1084,17.609375,1.231639,0.117507
2017-03-02AM 6:52:06,ANPYUNG_bound,youngsanDae,Dongbusan,1084,17.609375,1.23562,0.11254
2017-03-02AM 6:52:06,ANPYUNG_bound,youngsanDae,Dongbusan,1084,17.609375,1.234625,0.111547
2017-03-02AM 6:52:06,ANPYUNG_bound,youngsanDae,Dongbusan,1084,17.609375,1.243581,0.113533
